year,countryname,countrycode,china_im_fr_i,china_ex_to_i,diplomcy,dist,va,psv,ge,rq,rl,cc,gdp,population_total,gdp_per_capita,trade,arms,military,financial,travel,ASEAN.1,RCEP,AIIB,NDB,SCO,BFTA,FTA,ORG,partnership,partnership2,dip_age,WGI,exportdep,importdep,economy,arms_and_military,xi,dist_std,dip_age_std,population_total_std,gdp_std,china_ex_to_i_std,china_im_fr_i_std,exportdep_std,importdep_std,trade_std,arms_std,military_std,financial_std,travel_std,va_std,psv_std,ge_std,rq_std,rl_std,cc_std,WGI_std,econ_PC1,econ_PC2,econ_PC3,econ_PC4,econ_PC5,sanct_PC1,sanct_PC2,sanct_PC3,sanct_PC4,sanct_PC5,gov_PC1,gov_PC2,gov_PC3,gov_PC4,gov_PC5
2008,Lao PDR,LAO,149484499,268143957,1961,2778.652,-1.71,0.02,-0.89,-1.14,-0.87,-1.21,5446433157.40114,6148969,885.747376088762,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.5,47,-0.966666666666667,0.0274463111324273,0.0492329473713673,0,0,0,-1.65372234859294,0.701489869128719,-0.245816290421103,-0.374354391628151,-0.352301497460545,-0.28892228743398,0.0623806685876899,0.0386963950132047,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,-1.69833363810405,0.106451551039406,-0.882344702088877,-1.17923868975779,-0.806797239686901,-1.14539342799069,-1.01043924591317,-0.614967784572323,0.174754733423366,-0.0671485249959267,0.0121950819228209,-0.0136042881579587,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,-2.31069280596129,1.15423234629209,-0.520217707051218,0.148183054001406,-0.163764178759381
2008,Liberia,LBR,6002168,1136845001,2003,12572.44,-0.18,-1.28,-1.22,-1.27,-1.11,-0.79,1.726e+09,3821003,451.713856283285,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,5,-0.975,0.00347750173812283,0.658658749130939,2,0,0,0.901740367022423,-1.79290284188405,-0.26849190155877,-0.380326141627071,-0.301018569906862,-0.296335368887411,-0.400453529980747,5.335168034314,1.27706601693378,-0.219225391889244,-0.231110698149893,0.881289161964423,-0.248424494567586,-0.120360883912055,-1.25331062215694,-1.21928999429394,-1.314444693681,-1.05013428918274,-0.728263437813788,-1.01963856122531,-0.586865140448161,2.984916467551,4.26690799556427,-1.17237414755777,0.234441141904655,0.885912988108314,-0.686476414539766,-0.650420922165146,-0.944379747132747,-0.0180609308571951,-2.33272132235698,-0.497256113053967,0.660820186452234,-0.553897841265354,0.0259589885789769
2008,Libya,LBY,2576924755,1623117458,1978,8743.509,-1.94,0.81,-1.13,-1.09,-0.82,-0.98,86710767415.1371,6235430,13906.1407818125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,30,-0.858333333333333,0.0297186247085405,0.0187187532342915,1,0,0,-0.0973307187682705,-0.308145275805022,-0.244974114884787,-0.243915201489643,-0.272311944818839,-0.163507456104921,0.106258710904904,-0.226500062663034,1.27706601693378,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,-1.9355452286035,0.932768563981803,-1.12739582369256,-1.12723638055656,-0.756102021041935,-0.916965100036674,-0.890848146855315,-0.428760339550841,0.0437483220398622,-0.310073416088153,0.0254189939574341,0.000484201609180938,0.203663491392737,-0.451109653838239,-0.704484521098194,-0.599718590901673,0.897962413673069,-2.06227836853731,1.97616091310554,-0.57987812193328,0.108158460276271,0.174299638778528
2008,Sri Lanka,LKA,59341282,1624467114,1957,5171.491,-0.46,-1.8,-0.12,-0.39,0,-0.22,40713826215.0093,20629378,1973.58476901287,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,51,-0.498333333333333,0.0014575216214418,0.0398996425789413,0,0,0,-1.02936629259394,0.939051079701364,-0.104769503827835,-0.317745914726823,-0.272232269179736,-0.293579578721611,-0.439459050156913,-0.0424186217637462,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,-0.409140211476602,-1.79721549143548,-0.0961390202770539,-0.399204051739283,0.0752995647355077,-0.162158451145131,-0.493437725370751,-0.574677331047934,-0.271558488472339,0.134057146512925,-0.17245824909308,-0.124215761866825,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,-1.06197910563498,-1.38255202994552,-0.535213588084115,-0.341931740706678,-0.18370114812938
2008,Lesotho,LSO,1697862,79751593,1994,11972.86,-0.07,-0.2,-0.46,-0.67,-0.25,0.06,1766902709.19935,1966541,898.482517882593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,14,-0.265,0.00096092557397762,0.0451363805062806,0,0,0,0.745293817941653,-1.2583901180956,-0.286555335123342,-0.380260487778908,-0.363423058809421,-0.296557752861494,-0.449048247094453,0.00309345507074553,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,-0.00691186236883934,-0.123662047501515,-0.443294775882275,-0.690416983266194,-0.178176528489322,0.115928208972806,-0.235856896630755,-0.710744176180436,-0.174882882312449,0.0906822813521942,-0.298370399315086,-0.120538002606175,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,-0.55318029825841,0.121796770458284,0.216826964230386,-0.602346247857861,0.0471864581656628
2008,Lithuania,LTU,29151727,1058738261,1991,6567.348,0.85,0.75,0.56,1.04,0.68,0.11,47831254207.5223,3198231,14955.5345462921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,17,0.665,0.000609470261296543,0.0221348630417785,0,0,0,-0.665149656514958,-1.08021921016612,-0.274558027824973,-0.306321572772971,-0.305629525904371,-0.295139336140508,-0.455834797702846,-0.19681092140933,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,0.941934499628961,0.870010309834279,0.598172490933388,1.08806199141601,0.764754538307045,0.165586541136723,0.790786692204369,-0.638175452642186,-0.313689245270457,-0.0555679590270108,-0.280022861687876,-0.0950167697722085,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,1.79023210701146,0.0954609382634917,0.42292783183877,0.610590566858717,0.0287902861341013
2008,Luxembourg,LUX,296530698,3554615195,1972,7964.416,1.55,1.51,1.62,1.66,1.79,1.96,58844277701.5258,488650,120422.137934157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,36,1.68166666666667,0.00503924441904249,0.0604071514486078,0,0,0,-0.300617037963348,0.0481965400539452,-0.300950769429452,-0.2886443238463,-0.158287840438146,-0.281325077080572,-0.370296507568723,0.135810522468892,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,1.66388281854033,1.66494819570291,1.68048161134966,1.73289062551131,1.89018839222529,2.00294483120166,1.91310316028578,-0.526938382704877,-0.0465684612861501,0.161240302552849,-0.334123265723971,-0.0820914917727498,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,4.34587387704836,0.0924799507228393,0.0196604412638346,-0.194476869598941,0.150549007777718
2008,Latvia,LVA,18011331,846857560,1991,6523.571,0.78,0.2,0.52,0.97,0.78,0.23,34135200994.0067,2177322,15677.6080864506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,17,0.58,0.000527646841838205,0.0248089226177015,0,0,0,-0.676572253297888,-1.08021921016612,-0.284502217512857,-0.328305412369796,-0.318137698554163,-0.295714909888132,-0.457414795947487,-0.173570880267678,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,0.869739667737824,0.294726313481978,0.557330637332773,1.01525875853428,0.866144975596977,0.284766538330124,0.696953676020514,-0.659855558388716,-0.293543155575997,-0.0417509594462257,-0.286780528033198,-0.106138615516795,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,1.59684952391495,-0.393863005495506,0.237183544518502,0.405617308653583,0.063937912636759
2008,Morocco,MAR,461789259,2328911416,1958,9951.105,-0.76,-0.57,-0.36,-0.16,-0.39,-0.43,101822906949.063,31606767,3221.55400927477,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,50,-0.445,0.00453521975394995,0.022872175680125,0,0,0,0.21776355869886,0.879660777058203,0.00215602870610657,-0.219658370247863,-0.230646079828879,-0.272786916562607,-0.380029150024558,-0.190402995346756,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,-0.718546633867189,-0.510671281411245,-0.341190141880739,-0.159993429413606,-0.320123140695227,-0.370723446233584,-0.434562107373038,-0.452954208992318,-0.373507023912308,0.0408183459965291,-0.0596054402630964,-0.0798927150595601,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,-0.969386613638745,-0.111600280289553,-0.406488077237553,0.161977480886408,0.112074734921235
2008,Moldova,MDA,2614341,71147558,1992,6742.606,-0.31,-0.27,-0.78,-0.2,-0.42,-0.63,6054824248.24221,2868833,2110.55305353857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,16,-0.435,0.000431778180970153,0.0117505570901839,0,0,0,-0.619420130348645,-1.13960951280928,-0.277766537295268,-0.373377849558353,-0.363930989709956,-0.296510402547138,-0.45926600574647,-0.287060106474424,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,-0.254437000281309,-0.196880010673626,-0.770029604687188,-0.201595276774593,-0.350540271882207,-0.569356774889253,-0.423522928998466,-0.710603240062275,-0.356829164841721,-0.129060700667236,-0.249336242825806,-0.138275702104427,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,-0.971311836519236,0.114968912721347,0.254116195934762,0.20405371231512,0.293686067670683
2008,Madagascar,MDG,65285041,599040906,1972,9676.325,-0.33,-0.47,-0.68,-0.37,-0.46,-0.27,10725137723.6549,20923840,512.579800058444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,36,-0.43,0.00608710514327572,0.055853912689511,0,0,0,0.14606606585985,0.0481965400539452,-0.101901289340673,-0.365881425536793,-0.332767315499436,-0.29327249164476,-0.350062470469363,0.0962386830671279,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,-0.275064095107348,-0.406074191165372,-0.667924970685653,-0.378403128058789,-0.39109644679818,-0.211816783309048,-0.418003339811181,-0.619707925349484,-0.123843204539319,0.206242747710289,-0.126671320873558,-0.117508899856158,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,-0.954095533842056,-0.0620960200484809,0.099724644339254,-0.164146717197581,0.275309417886172
2008,Maldives,MDV,1462253,31223601,1972,5862.359,-0.3,-0.16,-0.21,-0.37,-0.17,-0.82,2271646187.5,336170,6757.43280929292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,36,-0.338333333333333,0.000643697512423466,0.0137449225904155,0,0,0,-0.849100248912809,0.0481965400539452,-0.302436004689018,-0.379450312796997,-0.366287861971856,-0.296569925710207,-0.455173874497028,-0.269727233005861,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,-0.244123452868289,-0.0818232114031654,-0.188033190878436,-0.378403128058789,-0.0970641786573767,-0.758058437112138,-0.316810871377611,-0.720936106880797,-0.333563783074176,-0.128110712502789,-0.267133845429968,-0.136790802152034,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,-0.722650983429642,0.179402753470183,0.118114247793516,0.257617988771964,-0.326045036466745
2008,Mexico,MEX,3695883421,13849124713,1972,12467.17,0.13,-0.8,0.16,0.31,-0.69,-0.31,1161553459715.1,110374288,10523.7685403244,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,36,-0.2,0.00318184530387994,0.0119229335483162,0,0,0,0.874272592544067,0.0481965400539452,0.76939304010321,1.48133870713454,0.449438591409324,-0.105695935506748,-0.406162612419648,-0.285561996254698,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,0.199359085891552,-0.751244588976753,0.189753954927245,0.328828277077994,-0.624294452565023,-0.251543449040182,-0.164102237196042,1.12943445657689,-1.02447895211587,0.338321296299311,0.104511534932263,0.884637561415807,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,-0.355863996950279,-0.794758410635887,0.11278852503951,0.402770404080283,-0.0749053629774886
2008,North Macedonia,MKD,0,0,1993,7531.092,0.2,-0.3,-0.09,0.12,-0.32,-0.21,9909552434.51136,1971493,5026.4202989873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,15,-0.1,0,0,0,0,0,-0.413682924807266,-1.19899981545244,-0.286507100043296,-0.367190539622037,-0.368131117115968,-0.296645473692449,-0.467603579176218,-0.389183272566918,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,0.271553917782689,-0.228259137747388,-0.0655076300765933,0.131219502113305,-0.249149834592275,-0.152226784712348,-0.05371045345033,-0.71474706360299,-0.420577040070844,-0.209704513879526,-0.243700536464168,-0.139704135370611,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,-0.123540270197436,-0.288223114158525,0.283345032641603,0.165947201661695,0.0371717355840285
2008,Mali,MLI,62949226,167505078,1960,11841.6,0.2,0.21,-0.79,-0.42,-0.32,-0.54,9838403100.50554,14940782,658.493183322369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,48,-0.276666666666667,0.00639831742579905,0.017025636812075,0,0,0,0.711044553402572,0.76088017177188,-0.160179415663013,-0.367304743000326,-0.358242616533082,-0.293393172614567,-0.344053006878712,-0.241214804123623,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,0.271553917782689,0.305186022506565,-0.780240068087342,-0.430405437260023,-0.249149834592275,-0.479971776994202,-0.248735938067755,-0.654631383613809,-0.296971984406997,-0.0872900323681148,-0.105863877243694,-0.124995987162526,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,-0.603365953362693,0.453683778743488,0.78186040313977,-0.0319981585307902,0.171406329470609
2008,Malta,MLT,450038003,1065758441,1972,8417.788,1.25,1.27,1.27,1.2,1.61,0.99,9135423330.20251,409379,22315.3198630182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,36,1.265,0.0492629609743573,0.116662184386848,0,0,0,-0.18232008868244,0.0481965400539452,-0.301722910590661,-0.368433111463067,-0.305215096354827,-0.273394050676619,0.483656981437726,0.62471858258885,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,1.35447639614974,1.41391517911282,1.32311539234429,1.25446938085996,1.70768560510341,1.03957318722167,1.45313739467864,-0.524403664877168,0.825808408534049,0.199744879455949,0.0989032467928007,0.111592885263737,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,3.29913458654773,0.205980575242892,0.195544150173086,0.111949062160123,-0.171843028292308
2008,Myanmar,MMR,644518413,1979181539,1950,3234.079,-2.21,-1.09,-1.54,-2.21,-1.54,-1.62,31862554101.9378,48390793,658.442487229705,5,1,0,4,1,1,0,0,0,0,0,1,0,0,0.5,58,-1.70166666666667,0.0202280837543027,0.0621162237235599,9,1,0,-1.53488919453809,1.35478319820349,0.165641254392608,-0.3319532884372,-0.251292045514572,-0.263346129720925,-0.0770022447927673,0.150663934988782,7.56151167373489,4.39056936935785,-0.231110698149893,4.53261099553918,2.36346713840913,-2.21401100875503,-1.05457615068979,-1.54602482309886,-2.2920881066642,-1.48611316952945,-1.55259175173482,-1.82181885644416,-0.429013204843235,-0.0074947077395509,0.255675317064429,0.197063364514176,-0.101668255393526,9.04869438382616,-1.44015835821831,-4.17527130086341,-0.48207272898308,1.02068474213222,-4.14697783626376,0.692479942186714,-0.550381894929497,-0.412423191023768,-0.307246653031564
2008,Mongolia,MNG,1536672108,906555030,1949,1172.047,0.27,0.54,-0.52,-0.35,-0.33,-0.66,5623216608.04288,2643201,2127.42678594737,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,59,-0.175,0.273272792977973,0.161216451933108,0,0,0,-2.07292880642328,1.41417350084665,-0.279964311443265,-0.374070632580074,-0.314613516040175,-0.217252593576643,4.80925402554789,1.01193621234336,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,0.343748749673826,0.650356420317946,-0.504557556283196,-0.357602204378296,-0.259288878321268,-0.599151774187603,-0.136504291259614,0.10773638552564,3.95992136253832,-1.21166633702029,2.49390250211781,1.05631351854091,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,-0.355791426284932,0.697605425625006,0.833598609192807,0.164415759706142,-0.0503735552715902
2008,Mozambique,MOZ,134424493,288356535,1975,11347.11,-0.07,0.38,-0.56,-0.51,-0.62,-0.49,12920340964.6544,21819036,592.159111184122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,33,-0.311666666666667,0.0104040979543605,0.0223180282771829,0,0,0,0.582018811958644,-0.129974367875539,-0.0931816102783522,-0.362357855995975,-0.351108267430022,-0.289700369657687,-0.2667019716196,-0.195219046776152,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,-0.00691186236883934,0.483001075924549,-0.54539940988381,-0.524009593822245,-0.553321146462071,-0.430313444830284,-0.287373062378754,-0.616761247930894,-0.243189069319613,-0.0527501187883546,-0.0220220650540946,-0.114281149045213,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,-0.694764689245192,0.704206656127686,0.546702561687114,-0.0125063475226638,0.0176307224826125
2008,Mauritania,MRT,1034342817,184681152,1965,11903.59,-0.94,-0.64,-1,-0.68,-1.16,-0.79,5206437193.80413,3183269,1635.5630623124,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5,43,-0.868333333333333,0.19866614702102,0.0354716949663347,1,0,0,0.727219411765955,0.463928658556074,-0.274703765560766,-0.374739614486543,-0.357228643584986,-0.243205670339992,3.36861062014076,-0.0809015656804081,-0.2940453972665,-0.219225391889244,-0.231110698149893,0.881289161964423,2.36346713840913,-0.904190487301541,-0.583889244583356,-0.994659799490566,-0.70081744510644,-1.1008295078277,-0.728263437813788,-0.901887325229886,-0.144910349507134,2.34296185216144,-1.49259710078911,1.8777130517255,0.687862714069098,1.25690150902814,-1.22394618445723,1.39078079110607,1.20601491282608,-0.292282707170486,-2.05754507655281,0.170254337387546,-0.0483375861683388,0.0640119811110629,0.256279206289231
2008,Mauritius,MUS,5705495,329561991,1972,9054.787,0.86,0.89,0.83,0.74,0.94,0.44,9990356673.73497,1244121,8030.05228087539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,36,0.783333333333333,0.000571100230585357,0.0329880105148229,0,0,0,-0.016109916031748,0.0481965400539452,-0.293592085229689,-0.36706083894067,-0.34867574311172,-0.296350696636122,-0.456575717375622,-0.10248707161144,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,0.95224804704198,1.0164462361785,0.873855002737533,0.776048136208607,1.02836967526087,0.493331533418577,0.921416969636796,-0.69957667574689,-0.24134938701462,0.00827139131699815,-0.29430223812239,-0.121993106266587,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,2.08544728971165,0.225500762513295,0.270250280172006,0.184549974801761,-0.216839204765787
2008,Malawi,MWI,8111324,80107469,2007,10394.82,-0.25,-0.06,-0.59,-0.54,-0.12,-0.45,7743617352.21427,13976417,554.048820396119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,-0.335,0.00104748512627378,0.0103449673913825,0,0,0,0.333540736932581,-2.0304640524567,-0.169572837102491,-0.370667130190433,-0.363402050013297,-0.296226398360399,-0.44737679481844,-0.299275975829973,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,-0.192555715803191,0.0227738788427076,-0.576030800084271,-0.555210979342985,-0.0463689600124107,-0.390586779099151,-0.313131145252754,-0.678548324029411,-0.3969200273991,-0.095734933438009,-0.159812505175704,-0.150228520512858,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,-0.726566659892602,0.325327367066855,0.225115283545917,-0.162854742330209,0.0216494300797086
2008,Malaysia,MYS,32111957659,21383218347,1974,4355.047,-0.56,0.11,1.05,0.29,0.25,-0.09,230811614370.384,27570059,8371.82156086005,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.5,34,0.175,0.139126264276588,0.0926435977033908,0,0,0,-1.24239849232992,-0.0705840652323773,-0.0371636266859017,-0.0126157274116148,0.894206536243387,1.3624337738791,2.21890420546061,0.415974937640244,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,-0.512275685606798,0.200588932260692,1.09848519754091,0.3080273533975,0.328775657960338,-0.0330467875189461,0.249866951850379,1.55566654312979,1.99022889348265,-0.793934629636503,0.773600146454601,-0.374443606416328,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,0.599006072390102,0.0969936762388075,-0.86571036279282,0.403648367349675,-0.654347934598771
2008,Namibia,NAM,288904780,238104723,1990,12372.95,0.45,1.2,0.34,0.38,0.44,0.64,8607431497.49471,2047056,4204.78555422749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,0.575,0.0335645749936074,0.0276626916019376,0,0,0,0.849688060280833,-1.02082890752296,-0.285771076748971,-0.369280602895652,-0.354074834642111,-0.281719073685569,0.1805234475733,-0.148768998813886,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,0.529392603108178,1.34069721594071,0.373542296130009,0.401631509959722,0.521417488811209,0.691964862074246,0.691434086833228,-0.606292421139189,0.158928419080895,-0.279950236646987,0.0790430814115931,0.00641174942443646,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,1.53849778259272,0.822651584095311,0.217146782597102,-0.123836694774317,0.134753022787435
2008,Niger,NER,67877,166735891,1996,11024.17,-0.44,-0.67,-0.73,-0.46,-0.68,-0.73,7297600226.00536,15361915,475.044955398162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,12,-0.618333333333333,9.30127684414898e-06,0.0228480439920275,0,0,0,0.497755079745855,-1.37717072338193,-0.156077359127291,-0.371383042198597,-0.358288024745111,-0.296641966795633,-0.467423972882764,-0.190612721947185,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,-0.388513116650563,-0.615268371657118,-0.718977287686421,-0.472007284621011,-0.61415540883603,-0.668673439217087,-0.625907865865606,-0.673853241710188,-0.35132459682091,0.00363177495800008,-0.180026877281499,-0.150916199277995,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,-1.42357093697434,-0.141350376771205,0.161986790117687,0.0932458724333477,0.103198525852823
2008,Nigeria,NGA,509918656,6758133402,1971,11466.06,-0.74,-1.86,-0.99,-0.82,-1.04,-0.9,339476276257.793,157595014,2154.10543545364,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2.5,37,-1.05833333333333,0.00150207449433897,0.0199075277851463,0,1,0,0.61305606639201,0.107586842697107,1.22934770456753,0.161804337955735,0.0308287644758052,-0.270300288851871,-0.438598740707159,-0.216168516680003,-0.2940453972665,-0.219225391889244,3.46909321643945,-0.335818115893828,-0.248424494567586,-0.69791953904115,-1.85997374558301,-0.984449336090413,-0.846423910869896,-0.979160983079785,-0.837511768574406,-1.11163171434674,0.217842932485731,-0.952470623688298,0.597893363867839,0.732351240060564,-0.0406135311510291,0.4611148844853,2.494272701161,1.92918977906311,-1.27939935675142,0.744086912912811,-2.49771678247185,-1.01239772001029,-0.06202728672638,-0.139300739990148,0.0828401547659533
2008,Nicaragua,NIC,3465943,253836647,1985,13785.57,-0.37,-0.22,-0.92,-0.42,-0.81,-0.77,8496948184.42042,5576593,1523.68088982295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,-0.585,0.000407904452842843,0.0298738607663187,0,0,0,1.21827861393919,-0.723877394307151,-0.251391533186905,-0.369457942118484,-0.353146115695191,-0.296466404133202,-0.459727003939699,-0.129551901777582,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,-0.316318284759426,-0.144581465550689,-0.912976092289338,-0.430405437260023,-0.745962977312942,-0.708400104948221,-0.589110604617035,-0.693114432772044,-0.274840846704238,0.00670722881583963,-0.258731149186867,-0.131257441131795,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,-1.36095047071238,0.288992616155237,0.396977257137428,0.186608754791611,0.26247193547679
2008,Netherlands,NLD,5366973254,45921163248,1954,7831.141,1.48,0.86,1.69,1.78,1.75,2.1,957901566041.406,16445593,58246.7026905874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,1.61,0.00560284422143643,0.0479393341403255,0,0,0,-0.335392070200481,1.11722198763085,-0.145521766422567,1.15445252362481,2.34278042638164,-0.0193583010280513,-0.359413477937876,0.0274537043186937,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,1.59168798664919,0.98506710910474,1.75195485515074,1.85769616759428,1.84963221730932,2.14198816126063,1.83398904860135,1.86027261479864,-0.311817097007065,0.181792554791453,-0.83587240854693,0.235493538976548,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,4.19166778901204,-0.548896657821744,-0.229466385810709,-0.254100170006222,0.214805103412466
2008,Norway,NOR,2143368407,2560105780,1954,7031.006,1.55,1.29,1.83,1.37,1.96,1.89,464917553191.489,4768212,97503.5407803783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,54,1.64833333333333,0.00461021183710221,0.00550658017195911,0,0,0,-0.544168813168462,1.11722198763085,-0.259265588567043,0.363152921225695,-0.216997743727845,-0.185907346739372,-0.378581063883366,-0.341326018039609,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,1.66388281854033,1.43483459716199,1.89490134275289,1.43127723214416,2.06255213561818,1.93342316617218,1.87630589903721,-0.159976105482673,-0.467663598937811,-0.195111919708901,-0.346353073446656,0.365791031142931,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,4.27075059684172,-0.0755762547780084,-0.0610279439465793,-0.379181964647691,-0.204606778123129
2008,Nepal,NPL,5983027,374502157,1955,3160.925,-0.5,-1.83,-0.82,-0.65,-0.67,-0.82,12545438605.3959,26990037,464.817391891529,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,53,-0.881666666666667,0.000476908555227926,0.0298516591391969,0,0,0,-1.55397704078289,1.05783168498769,-0.0428133455062334,-0.3629596201102,-0.346022743793777,-0.29633635781609,-0.458394544830032,-0.1297448543701,-0.2940453972665,-0.219225391889244,-0.231110698149893,-0.335818115893828,-0.248424494567586,-0.450394401128681,-1.82859461850925,-0.810871458287802,-0.6696160595857,-0.604016365107037,-0.758058437112138,-0.916606229729315,-0.630015314330005,-0.352985221975391,0.0980869304702196,-0.103344865438052,-0.157891170652078,-0.598625078955704,-0.0481005025140759,-0.0288902176696144,0.0316489348383192,-0.000812425094499366,-2.04849509284714,-1.15355825169363,-0.0150602154500691,-0.121894051300356,0.0242919275086791
